,security code,security name,revenue,income,expenditure,profit,eps,year,quartile
0,540065,RBLBANK,9019.3,10710.4,-2529.6,898.9,2.6,2016,3
1,540065,RBLBANK,9612.2,11434.8,-2687.3,1286.9,3.46,2016,4
2,540065,RBLBANK,9863.2,12228.7,-3069.6,1301.3,3.48,2017,1
3,540065,RBLBANK,10427.8,12997.0,-3239.1,1410.2,3.75,2017,2
4,540065,RBLBANK,10912.9,13323.6,-3580.8,1506.2,3.78,2017,3
5,540065,RBLBANK,11507.9,14090.1,-3920.8,1653.3,3.97,2017,4
6,540065,RBLBANK,12227.1,15346.9,-4293.4,1781.2,4.26,2018,1
7,540065,RBLBANK,13642.2,16901.9,-4463.5,1900.4,4.52,2018,2
8,540065,RBLBANK,14634.3,17965.4,-4770.3,2045.4,4.84,2018,3
9,540065,RBLBANK,16389.3,20129.9,-5306.7,2251.9,5.3,2018,4
10,540065,RBLBANK,18341.2,22433.5,-5879.6,2471.8,5.79,2019,1
11,540065,RBLBANK,20226.7,25038.8,-6797.3,2670.5,6.25,2019,2
12,540065,RBLBANK,21261.5,25676.8,-6744.0,543.1,1.26,2019,3
13,540065,RBLBANK,21573.3,26443.0,-6774.5,699.5,1.56,2019,4
14,540065,RBLBANK,22082.3,27087.7,-7566.8,1143.6,2.25,2020,1
15,540065,RBLBANK,22349.9,25683.2,-6849.1,1412.2,2.78,2020,2
16,540065,RBLBANK,20772.6,25334.7,-6685.2,1441.6,2.83,2020,3
