% Deli. Qty to Traded Qty,Close Price,Code,Date,Deliverable Quantity,High Price,Low Price,No. of Trades,No.of Shares,Open Price,Spread Close-Open,Spread High-Low,Total Turnover (Rs.),Unix Date,WAP,Company
60.22,188.65,502168.0,2021-05-12,29468.0,197.45,188.0,1468.0,48937.0,193.95,-5.299999999999983,9.449999999999989,9428000.0,1620757800.0,192.65586366144225,NCL INDUSTRIES LTD
69.91,68.05,502175.0,2021-05-12,35154.0,70.0,67.1,339.0,50282.0,69.0,-0.9500000000000028,2.9000000000000057,3450540.0,1620757800.0,68.62376198241915,SAURASHTRA CEMENT LTD
62.32,70.45,502180.0,2021-05-12,36824.0,72.3,69.6,746.0,59093.0,70.05,0.4000000000000057,2.700000000000003,4217074.0,1620757800.0,71.36334252787978,SHREE DIGVIJAY CEMENT COLTD
46.2,259.45,502219.0,2021-05-12,51318.0,272.0,254.3,4678.0,111088.0,269.9,-10.449999999999989,17.69999999999999,29141080.0,1620757800.0,262.3242834509578,BOROSIL RENEWABLES LTD
100.0,7.95,502271.0,2021-05-12,1.0,7.95,7.95,1.0,1.0,7.95,0.0,0.0,7.0,1620757800.0,7.0,RAASI REFRACTORIES LTD
100.0,6.0,502281.0,2021-05-12,4645.0,6.05,6.0,36.0,4645.0,6.0,0.0,0.04999999999999982,27981.0,1620757800.0,6.023896663078579,TRIVENI GLASS LTD
55.45,230.2,502330.0,2021-05-12,7017.0,245.0,226.35,645.0,12655.0,245.0,-14.800000000000011,18.650000000000006,2934909.0,1620757800.0,231.91694982220466,ANDHRA PAPER LTD
21.5,1919.7,502355.0,2021-05-12,8516.0,1965.9,1906.0,2888.0,39610.0,1906.0,13.700000000000045,59.90000000000009,76730393.0,1620757800.0,1937.1470083312295,BALKRISHNA INDUSTRIES LTD
53.6,26.75,502420.0,2021-05-12,86294.0,28.3,26.5,1095.0,161006.0,28.0,-1.25,1.8000000000000007,4397757.0,1620757800.0,27.314242947467797,ORIENT PAPER  INDUSTRIES LTD
89.53,8.29,502445.0,2021-05-12,864.0,8.58,8.0,15.0,965.0,8.3,-0.010000000000001563,0.5800000000000001,7889.0,1620757800.0,8.175129533678756,CITADEL REALTY AND DEVELOPERS LTD
77.88,3.23,502448.0,2021-05-12,28467.0,3.29,3.11,43.0,36552.0,3.28,-0.04999999999999982,0.18000000000000016,117863.0,1620757800.0,3.224529437513679,ROLLATAINERS LTD
61.25,153.45,502450.0,2021-05-12,2406.0,157.5,151.9,208.0,3928.0,157.5,-4.050000000000011,5.599999999999994,607230.0,1620757800.0,154.59012219959266,SESHASAYEE PAPER  BOARDS LTD
86.37,84.7,502587.0,2021-05-12,5752.0,87.0,84.0,82.0,6660.0,84.35,0.3500000000000085,3.0,566388.0,1620757800.0,85.04324324324324,NATH INDUSTRIES LTD
57.74,3.78,502742.0,2021-05-12,1989996.0,3.88,3.52,1680.0,3446242.0,3.88,-0.10000000000000009,0.3599999999999999,12883086.0,1620757800.0,3.7382998640258,SINTEX INDUSTRIES LTD
76.78,27.1,502820.0,2021-05-12,12829.0,28.0,25.7,427.0,16709.0,26.0,1.1000000000000014,2.3000000000000007,453944.0,1620757800.0,27.167634209108865,DCM LTD
63.51,1647.4,502865.0,2021-05-12,376.0,1688.95,1632.0,54.0,592.0,1632.0,15.400000000000091,56.950000000000045,978954.0,1620757800.0,1653.6385135135135,FORBES  COMPANY LTD
59.84,48.35,502873.0,2021-05-12,14128.0,52.95,44.5,127.0,23610.0,52.95,-4.600000000000001,8.450000000000003,1138639.0,1620757800.0,48.226980093180856,HPCOTTON TEXTILE MILLS LTD
100.0,21.95,502893.0,2021-05-12,5.0,21.95,21.95,1.0,5.0,21.95,0.0,0.0,109.0,1620757800.0,21.8,UNITED INTERACTIVE LTD
100.0,2178.75,502901.0,2021-05-12,19.0,2178.75,2174.0,8.0,19.0,2174.0,4.75,4.75,41384.0,1620757800.0,2178.1052631578946,JAMSHRI REALTY LTD
100.0,14.22,502933.0,2021-05-12,50.0,14.22,14.22,1.0,50.0,14.22,0.0,0.0,711.0,1620757800.0,14.22,KATARE SPINNING MILLS LTD
37.75,79.35,502937.0,2021-05-12,42082.0,84.85,78.0,1331.0,111488.0,84.3,-4.950000000000003,6.849999999999994,9116717.0,1620757800.0,81.77307871699196,KESORAM INDUSTRIES LTD
63.2,2399.65,502958.0,2021-05-12,79.0,2500.0,2313.05,22.0,125.0,2313.05,86.59999999999991,186.94999999999982,305431.0,1620757800.0,2443.448,LAKSHMI MILLS COMPANY LTD
31.77,1353.55,502986.0,2021-05-12,1780.0,1374.4,1307.65,867.0,5602.0,1369.0,-15.450000000000045,66.75,7563289.0,1620757800.0,1350.105141021064,VARDHMAN TEXTILES LTD
99.75,45.5,503015.0,2021-05-12,1567.0,45.75,45.0,11.0,1571.0,45.0,0.5,0.75,70847.0,1620757800.0,45.096753660089114,MODERN INDIA LTD
100.0,7.13,503031.0,2021-05-12,33660.0,7.34,7.1,90.0,33660.0,7.34,-0.20999999999999996,0.2400000000000002,241903.0,1620757800.0,7.186660724896019,PENINSULA LAND LTD
46.69,748.8,503100.0,2021-05-12,3389.0,792.0,747.3,538.0,7258.0,754.5,-5.7000000000000455,44.700000000000045,5566655.0,1620757800.0,766.9681730504271,THE PHOENIX MILLS LTD
35.55,51.6,503101.0,2021-05-12,3813.0,53.75,50.3,262.0,10726.0,51.95,-0.3500000000000014,3.450000000000003,554986.0,1620757800.0,51.74212194667164,MARATHON NEXTGEN REALTY LTD
70.56,88.65,503162.0,2021-05-12,1788.0,90.75,87.8,77.0,2534.0,90.75,-2.0999999999999943,2.950000000000003,225384.0,1620757800.0,88.94396211523284,RELIANCE CHEMOTEX INDUSTRIES LTD
49.5,202.75,503169.0,2021-05-12,6170.0,206.65,180.8,999.0,12464.0,187.0,15.75,25.849999999999994,2481065.0,1620757800.0,199.05848844672659,RUBY MILLS LTD
100.0,48.65,503229.0,2021-05-12,187.0,48.65,48.65,9.0,187.0,48.65,0.0,0.0,9097.0,1620757800.0,48.64705882352941,SIMPLEX REALTY LTD
6.0,131.65,503310.0,2021-05-12,4131.0,134.0,131.25,1989.0,68812.0,131.45,0.20000000000001705,2.75,9084470.0,1620757800.0,132.01868860082544,SWAN ENERGY LTD
63.86,1819.75,503349.0,2021-05-12,53.0,1854.9,1801.05,26.0,83.0,1801.05,18.700000000000045,53.850000000000136,150848.0,1620757800.0,1817.44578313253,VICTORIA MILLS LTD
100.0,4.12,503624.0,2021-05-12,52317.0,4.3,4.1,60.0,52317.0,4.3,-0.17999999999999972,0.20000000000000018,215952.0,1620757800.0,4.127759619244222,SVARAJ TRADING  AGENCIES LTD
100.0,8.75,503641.0,2021-05-12,3104.0,8.76,8.5,24.0,3104.0,8.75,0.0,0.2599999999999998,27133.0,1620757800.0,8.741301546391753,ZODIAC VENTURES LIMITED
77.09,8.59,503657.0,2021-05-12,13584.0,8.7,8.21,113.0,17621.0,8.4,0.1899999999999995,0.48999999999999844,149681.0,1620757800.0,8.494466829351342,VEER ENERGY  INFRASTRUCTURE LTD
98.88,2.12,503663.0,2021-05-12,22475.0,2.14,2.12,73.0,22729.0,2.14,-0.020000000000000018,0.020000000000000018,48218.0,1620757800.0,2.1214307712613842,TILAK VENTURES LTD
100.0,2.62,503675.0,2021-05-12,550.0,2.62,2.62,2.0,550.0,2.62,0.0,0.0,1441.0,1620757800.0,2.62,WAGEND INFRA VENTURE LIMITED
49.86,36.1,503691.0,2021-05-12,359.0,36.75,33.3,22.0,720.0,36.75,-0.6499999999999986,3.450000000000003,25831.0,1620757800.0,35.87638888888889,SAHARA ONE MEDIA  ENTERTAINMENT LTD
42.31,122.65,503722.0,2021-05-12,1989.0,129.95,121.05,197.0,4701.0,126.75,-4.099999999999994,8.899999999999991,590153.0,1620757800.0,125.53775792384599,BANSWARA SYNTEX LTD
100.0,21.05,503776.0,2021-05-12,60.0,22.05,21.05,3.0,60.0,22.05,-1.0,1.0,1273.0,1620757800.0,21.216666666666665,MODIPON LTD
87.68,461.2,503804.0,2021-05-12,2114.0,465.0,440.0,40.0,2411.0,446.0,15.199999999999989,25.0,1093104.0,1620757800.0,453.3819991704687,SHRI DINESH MILLS LTD
16.3,6281.0,503806.0,2021-05-12,2023.0,6378.2,6200.0,2684.0,12412.0,6280.0,1.0,178.19999999999982,78432638.0,1620757800.0,6319.097486303577,SRF LTD
59.39,205.8,503811.0,2021-05-12,6699.0,215.2,202.0,553.0,11280.0,214.0,-8.199999999999989,13.199999999999989,2365022.0,1620757800.0,209.6650709219858,SIYARAM SILK MILLS LTD
100.0,5.1,503816.0,2021-05-12,1131.0,5.1,5.1,5.0,1131.0,5.1,0.0,0.0,5768.0,1620757800.0,5.099911582670203,SWADESHI POLYTEX LTD
38.08,1326.85,503960.0,2021-05-12,8735.0,1410.0,1177.65,4013.0,22940.0,1177.65,149.19999999999982,232.3499999999999,30490636.0,1620757800.0,1329.14716652136,BHARAT BIJLEE LTD
85.48,40.2,504000.0,2021-05-12,8241.0,40.8,40.0,28.0,9641.0,40.0,0.20000000000000284,0.7999999999999972,389575.0,1620757800.0,40.40815268125713,ELPRO INTERNATIONAL LTD
100.0,1.54,504008.0,2021-05-12,16123.0,1.54,1.45,21.0,16123.0,1.48,0.06000000000000005,0.09000000000000008,23804.0,1620757800.0,1.4764001736649508,EMCO LTD
92.27,46.0,504028.0,2021-05-12,28766.0,47.65,45.1,160.0,31175.0,45.9,0.10000000000000142,2.549999999999997,1438796.0,1620757800.0,46.15223736968725,GEE LTD
81.79,130.1,504036.0,2021-05-12,997.0,132.1,129.0,64.0,1219.0,132.1,-2.0,3.0999999999999943,159854.0,1620757800.0,131.13535684987696,HIND RECTIFIERS LTD
82.5,790.0,504058.0,2021-05-12,1787.0,823.0,785.65,150.0,2166.0,802.2,-12.200000000000045,37.35000000000002,1750855.0,1620757800.0,808.3356417359188,INDONATIONAL LTD
55.61,272.4,504067.0,2021-05-12,6112.0,274.95,267.85,509.0,10991.0,270.0,2.3999999999999773,7.099999999999966,2976776.0,1620757800.0,270.83759439541444,ZENSAR TECHNOLOGIES LTD
99.76,11.28,504076.0,2021-05-12,8682.0,11.28,10.5,31.0,8703.0,10.99,0.28999999999999915,0.7799999999999994,97128.0,1620757800.0,11.16028955532575,JYOTI LTD
100.0,120.0,504080.0,2021-05-12,396.0,122.0,110.95,14.0,396.0,122.0,-2.0,11.049999999999997,45698.0,1620757800.0,115.3989898989899,JSL INDUSTRIES LTD
92.31,2939.0,504084.0,2021-05-12,12.0,2949.95,2811.0,6.0,13.0,2949.95,-10.949999999999818,138.94999999999982,38089.0,1620757800.0,2929.923076923077,KAYCEE INDUSTRIES LTD
63.46,36.7,504092.0,2021-05-12,3748.0,38.4,36.2,39.0,5906.0,38.4,-1.6999999999999957,2.1999999999999957,218034.0,1620757800.0,36.91737216390112,INDOKEM LTD
70.47,214.65,504093.0,2021-05-12,5822.0,219.7,211.05,208.0,8262.0,215.5,-0.8499999999999943,8.649999999999977,1768128.0,1620757800.0,214.0072621641249,PANASONIC ENERGY INDIA COMPANY LTD
58.19,208.0,504112.0,2021-05-12,15222.0,214.0,207.45,858.0,26157.0,208.0,0.0,6.550000000000011,5511949.0,1620757800.0,210.7255801506289,NELCO LTD
67.03,273.3,504132.0,2021-05-12,3611.0,287.7,267.0,171.0,5387.0,287.7,-14.399999999999977,20.69999999999999,1483916.0,1620757800.0,275.46240950436237,PERMANENT MAGNETS LTD
66.8,779.5,504176.0,2021-05-12,2239.0,798.7,775.0,148.0,3352.0,775.0,4.5,23.700000000000045,2628760.0,1620757800.0,784.236276849642,HIGH ENERGY BATTERIES INDIA LTD
100.0,33.7,504180.0,2021-05-12,1834.0,33.7,33.7,46.0,1834.0,33.7,0.0,0.0,61805.0,1620757800.0,33.69956379498364,STANDARD BATTERIES LTD
81.25,151.35,504212.0,2021-05-12,1083.0,155.45,150.8,135.0,1333.0,152.0,-0.6500000000000057,4.649999999999977,204659.0,1620757800.0,153.53263315828957,UNIVERSAL CABLES LTD
100.0,5.08,504220.0,2021-05-12,13422.0,5.19,4.76,31.0,13422.0,5.15,-0.07000000000000028,0.4300000000000006,68937.0,1620757800.0,5.136119803308002,WSINDUSTRIES INDIA LTD
82.58,38.6,504240.0,2021-05-12,5443.0,40.5,38.0,84.0,6591.0,40.0,-1.3999999999999986,2.5,257841.0,1620757800.0,39.120163859808834,DELTON CABLES LTD
61.96,321.7,504258.0,2021-05-12,1904.0,327.0,320.0,67.0,3073.0,325.0,-3.3000000000000114,7.0,998747.0,1620757800.0,325.00715912788803,LAKSHMI ELECTRICAL CONTROL SYSTEMS LTD
92.36,12.32,504273.0,2021-05-12,13086.0,12.85,12.32,56.0,14168.0,12.32,0.0,0.5299999999999994,177048.0,1620757800.0,12.496329757199323,MODULEX CONSTRUCTION TECHNOLOGIES LTD
26.18,28.8,504286.0,2021-05-12,2494.0,30.1,28.5,195.0,9528.0,30.1,-1.3000000000000007,1.6000000000000014,281521.0,1620757800.0,29.546704450041982,DELTA MANUFACTURING LTD
100.0,0.23,504335.0,2021-05-12,584554.0,0.23,0.22,261.0,584554.0,0.23,0.0,0.010000000000000009,133302.0,1620757800.0,0.22804052320230467,PAZEL INTERNATIONAL LTD
100.0,3.93,504340.0,2021-05-12,110.0,3.93,3.93,3.0,110.0,3.93,0.0,0.0,432.0,1620757800.0,3.9272727272727272,CONFIDENCE FINANCE AND TRADING LIMITED
96.09,33.9,504341.0,2021-05-12,5461.0,36.0,31.15,45.0,5683.0,32.05,1.8500000000000014,4.850000000000001,189315.0,1620757800.0,33.31251099771247,RAVINDRA ENERGY LTD
100.0,5.02,504378.0,2021-05-12,25748.0,5.02,5.02,103.0,25748.0,5.02,0.0,0.0,129254.0,1620757800.0,5.019962715550722,NYSSA CORPORATION LIMITED
100.0,7.48,504380.0,2021-05-12,2.0,7.48,7.48,1.0,2.0,7.48,0.0,0.0,14.0,1620757800.0,7.0,FLOMIC GLOBAL LOGISTICS LTD
100.0,11.65,504392.0,2021-05-12,125.0,11.77,10.66,6.0,125.0,10.66,0.9900000000000002,1.1099999999999994,1424.0,1620757800.0,11.392,KRISHNA VENTURES LIMITED
100.0,434.0,504605.0,2021-05-12,419.0,435.0,434.0,4.0,419.0,435.0,-1.0,1.0,182255.0,1620757800.0,434.9761336515513,UNI ABEX ALLOY PRODUCTS LTD
56.97,563.9,504614.0,2021-05-12,14438.0,582.05,557.0,1529.0,25341.0,573.0,-9.100000000000023,25.049999999999955,14383080.0,1620757800.0,567.5813898425477,SARDA ENERGY  MINERALS LTD
75.11,146.85,504646.0,2021-05-12,492.0,149.7,140.05,33.0,655.0,147.85,-1.0,9.649999999999977,95238.0,1620757800.0,145.40152671755726,BHAGWATI AUTOCAST LTD
100.0,3.3,504673.0,2021-05-12,476.0,3.37,3.3,7.0,476.0,3.31,-0.010000000000000231,0.07000000000000028,1598.0,1620757800.0,3.357142857142857,UNIVERSAL PRIME ALUMINIUM LTD
100.0,1.1,504697.0,2021-05-12,705.0,1.1,1.1,3.0,705.0,1.1,0.0,0.0,775.0,1620757800.0,1.099290780141844,GALADA POWER  TELECOMMUNICATION LTD
58.29,172.75,504741.0,2021-05-12,12682.0,174.4,171.0,415.0,21755.0,171.0,1.75,3.4000000000000057,3763774.0,1620757800.0,173.00730866467478,INDIAN HUME PIPE COLTD
100.0,317.85,504746.0,2021-05-12,30.0,317.85,317.85,1.0,30.0,317.85,0.0,0.0,9535.0,1620757800.0,317.8333333333333,INDIAN LINK CHAIN MANUFACTURES LTD
91.29,223.65,504786.0,2021-05-12,2002.0,237.0,221.0,35.0,2193.0,231.0,-7.349999999999994,16.0,498402.0,1620757800.0,227.26949384404924,INVESTMENT  PRECISION CASTINGS LTD
100.0,23.7,504810.0,2021-05-12,678.0,23.7,23.7,11.0,678.0,23.7,0.0,0.0,16068.0,1620757800.0,23.699115044247787,INFORMED TECHNOLOGIES INDIA LTD
54.31,1187.65,504840.0,2021-05-12,126.0,1240.0,1071.1,50.0,232.0,1240.0,-52.34999999999991,168.9000000000001,268278.0,1620757800.0,1156.3706896551723,KAIRA CAN COLTD
49.8,24.8,504879.0,2021-05-12,70271.0,28.0,24.3,1336.0,141108.0,28.0,-3.1999999999999993,3.6999999999999993,3553935.0,1620757800.0,25.185921421889617,ORIENT ABRASIVES LTD
88.46,682.0,504882.0,2021-05-12,69.0,682.0,621.0,22.0,78.0,640.0,42.0,61.0,51055.0,1620757800.0,654.5512820512821,NATIONAL STANDARD INDIA LTD
70.12,170.05,504908.0,2021-05-12,11910.0,196.0,166.15,337.0,16984.0,190.0,-19.94999999999999,29.849999999999994,3029407.0,1620757800.0,178.36828780028262,DUNCAN ENGINEERING LTD
57.1,1633.8,504918.0,2021-05-12,35200.0,1698.0,1511.0,2941.0,61651.0,1603.0,30.799999999999955,187.0,100489862.0,1620757800.0,1629.9794326126098,SANDUR MANGANESE  IRON ORES LTD
99.97,2186.6,504959.0,2021-05-12,3271.0,2186.6,2186.6,227.0,3272.0,2186.6,0.0,0.0,7154555.0,1620757800.0,2186.5999388753057,STOVEC INDUSTRIES LTD
62.41,51.2,504961.0,2021-05-12,15577.0,54.1,50.75,184.0,24958.0,54.1,-2.8999999999999986,3.3500000000000014,1313594.0,1620757800.0,52.632182065870666,TAYO ROLLS LTD
18.49,209.4,504966.0,2021-05-12,52026.0,224.0,207.05,2581.0,281342.0,221.0,-11.599999999999994,16.94999999999999,61023748.0,1620757800.0,216.9023750453185,TINPLATE COMPANY OF INDIA LTD
47.72,560.6,504973.0,2021-05-12,1510.0,576.0,553.25,449.0,3164.0,573.1,-12.5,22.75,1794982.0,1620757800.0,567.3141592920354,CHOLAMANDALAM FINANCIAL HOLDINGS LTD
70.03,558.4,504988.0,2021-05-12,243.0,603.75,541.3,37.0,347.0,595.0,-36.60000000000002,62.450000000000045,198769.0,1620757800.0,572.821325648415,WELCAST STEELS LTD
79.15,1012.25,505010.0,2021-05-12,486.0,1033.9,1006.0,244.0,614.0,1033.9,-21.65000000000009,27.90000000000009,623859.0,1620757800.0,1016.057003257329,AUTOMOTIVE AXLES LTD
86.19,377.45,505036.0,2021-05-12,5709.0,389.95,371.2,168.0,6624.0,385.0,-7.550000000000011,18.75,2529922.0,1620757800.0,381.9326690821256,AUTOMOBILE CORPORATION OF GOA LTD
73.26,20.35,505075.0,2021-05-12,60431.0,21.85,20.35,254.0,82484.0,21.75,-1.3999999999999986,1.5,1711581.0,1620757800.0,20.750460695407593,SETCO AUTOMOTIVE LTD
100.0,36.75,505141.0,2021-05-12,6389.0,37.3,34.2,62.0,6389.0,35.7,1.0499999999999972,3.0999999999999943,230951.0,1620757800.0,36.14822350915636,SCOOTERS INDIA LTD
74.07,200.7,505160.0,2021-05-12,697.0,203.0,196.85,95.0,941.0,202.6,-1.9000000000000057,6.150000000000006,188063.0,1620757800.0,199.85441020191286,TALBROS AUTOMOTIVE COMPONENTS LTD
76.46,427.4,505163.0,2021-05-12,3008.0,429.0,417.25,74.0,3934.0,425.45,1.9499999999999886,11.75,1663492.0,1620757800.0,422.85002541942043,ZFSTEERING GEAR INDIA LTD
79.2,449.65,505192.0,2021-05-12,4094.0,461.0,446.55,484.0,5169.0,461.0,-11.350000000000023,14.449999999999989,2360540.0,1620757800.0,456.6724704971948,SML ISUZU LIMITED
63.16,230.65,505196.0,2021-05-12,2471.0,245.0,228.0,328.0,3912.0,228.0,2.6500000000000057,17.0,911802.0,1620757800.0,233.07822085889572,TIL LTD
21.92,2456.5,505200.0,2021-05-12,1984.0,2484.1,2440.0,825.0,9050.0,2470.0,-13.5,44.09999999999991,22252680.0,1620757800.0,2458.859668508287,EICHER MOTORS LTD
86.0,646.0,505216.0,2021-05-12,215.0,664.95,600.0,28.0,250.0,620.0,26.0,64.95000000000005,153713.0,1620757800.0,614.852,ALFRED HERBERT INDIA LTD
94.21,759.5,505232.0,2021-05-12,374.0,764.95,736.6,39.0,397.0,764.9,-5.399999999999977,28.350000000000023,299726.0,1620757800.0,754.977329974811,VELJAN DENISON LIMITED
60.75,1017.7,505242.0,2021-05-12,130.0,1029.25,1015.0,50.0,214.0,1020.45,-2.75,14.25,218948.0,1620757800.0,1023.1214953271028,DYNAMATIC TECHNOLOGIES LTD
99.48,52.05,505250.0,2021-05-12,2108.0,54.95,52.0,17.0,2119.0,54.95,-2.9000000000000057,2.950000000000003,110448.0,1620757800.0,52.122699386503065,GGDANDEKAR MACHINE WORKS LTD
27.02,4484.85,505255.0,2021-05-12,2096.0,4583.9,4404.45,1440.0,7756.0,4500.0,-15.149999999999636,179.44999999999982,34875465.0,1620757800.0,4496.578777720474,GMM PFAUDLER LTD
80.65,360.8,505283.0,2021-05-12,21146.0,383.3,359.0,316.0,26218.0,361.05,-0.25,24.30000000000001,9475639.0,1620757800.0,361.41730871920055,KIRLOSKAR PNEUMATIC COLTD
75.1,122.65,505299.0,2021-05-12,1683.0,127.25,120.25,38.0,2241.0,120.35,2.3000000000000114,7.0,276301.0,1620757800.0,123.29361892012494,KPT INDUSTRIES LTD
79.25,11.97,505324.0,2021-05-12,2730.0,11.98,11.01,135.0,3445.0,11.4,0.5700000000000003,0.9700000000000006,40136.0,1620757800.0,11.650507982583454,MANUGRAPH INDIA LTD
70.0,503.5,505355.0,2021-05-12,1696.0,505.0,500.0,178.0,2423.0,504.35,-0.8500000000000227,5.0,1220112.0,1620757800.0,503.55427156417664,NESCO LTD
87.42,30.55,505358.0,2021-05-12,10121.0,31.2,30.25,59.0,11578.0,30.25,0.3000000000000007,0.9499999999999993,354341.0,1620757800.0,30.604681292105717,INTEGRA ENGINEERING INDIA LTD
65.15,592.45,505368.0,2021-05-12,729.0,600.0,590.0,57.0,1119.0,595.45,-3.0,10.0,662543.0,1620757800.0,592.0848972296693,REVATHI EQUIPMENT LTD
90.91,70.3,505400.0,2021-05-12,5451.0,70.7,69.75,470.0,5996.0,70.05,0.25,0.9500000000000028,421607.0,1620757800.0,70.31470980653769,TEXMACO INFRASTRUCTURE  HOLDINGS LTD
88.69,3396.2,505412.0,2021-05-12,196.0,3653.0,3371.0,93.0,221.0,3371.0,25.199999999999818,282.0,754915.0,1620757800.0,3415.9049773755655,WENDT INDIA LTD
10.58,158.1,505509.0,2021-05-12,1365.0,162.9,155.45,107.0,12906.0,162.9,-4.800000000000011,7.450000000000017,2040183.0,1620757800.0,158.08019525801953,RESPONSIVE INDUSTRIES LTD
100.0,0.49,505523.0,2021-05-12,79352.0,0.49,0.49,84.0,79352.0,0.49,0.0,0.0,38882.0,1620757800.0,0.4899939510031253,MAHARASHTRA CORPORATION LTD
50.51,69.65,505526.0,2021-05-12,24981.0,71.95,68.3,966.0,49461.0,70.1,-0.44999999999998863,3.6500000000000057,3440817.0,1620757800.0,69.56626432947171,DOLAT INVESTMENTS LTD
54.64,421.8,505533.0,2021-05-12,3650.0,431.95,418.5,373.0,6680.0,427.55,-5.75,13.449999999999989,2836115.0,1620757800.0,424.5681137724551,WESTLIFE DEVELOPMENT LTD
35.17,193.2,505537.0,2021-05-12,840408.0,198.15,183.05,20171.0,2389468.0,187.0,6.199999999999989,15.099999999999994,459822758.0,1620757800.0,192.43729482880707,ZEE ENTERTAINMENT ENTERPRISES LTD
100.0,62.05,505576.0,2021-05-12,204.0,65.55,59.5,6.0,204.0,59.5,2.549999999999997,6.049999999999997,13001.0,1620757800.0,63.73039215686274,GOLDCREST CORPORATION LIMITED
94.9,80.05,505590.0,2021-05-12,136983.0,81.0,79.1,232.0,144348.0,79.8,0.25,1.9000000000000057,11503874.0,1620757800.0,79.69541663202816,SVP GLOBAL VENTURES LTD
74.23,7.98,505650.0,2021-05-12,5854.0,7.98,7.64,54.0,7886.0,7.98,0.0,0.34000000000000075,61919.0,1620757800.0,7.851762617296475,SKYLINE MILLARS LTD
73.79,323.5,505681.0,2021-05-12,2847.0,339.0,302.0,202.0,3858.0,304.95,18.55000000000001,37.0,1233652.0,1620757800.0,319.76464489372734,BIMETAL BEARINGS LTD
47.79,87.0,505688.0,2021-05-12,1245.0,88.75,85.7,77.0,2605.0,88.1,-1.0999999999999943,3.049999999999997,227685.0,1620757800.0,87.40307101727447,BHARAT GEARS LTD
93.02,84.3,505690.0,2021-05-12,400.0,84.3,80.0,6.0,430.0,80.65,3.6499999999999915,4.299999999999997,34596.0,1620757800.0,80.45581395348837,BRADY  MORRIS ENGINEERING COLTD
90.65,67.75,505693.0,2021-05-12,9703.0,67.75,67.7,49.0,10704.0,67.75,0.0,0.04999999999999716,725146.0,1620757800.0,67.7453288490284,LA TIM METAL  INDUSTRIES LTD
47.15,87.9,505700.0,2021-05-12,28611.0,91.6,87.25,1047.0,60684.0,91.0,-3.0999999999999943,4.349999999999994,5396985.0,1620757800.0,88.93588095708918,ELECON ENGINEERING COLTD
77.2,51.05,505710.0,2021-05-12,917175.0,52.8,50.25,4956.0,1188037.0,50.5,0.5499999999999972,2.549999999999997,61450779.0,1620757800.0,51.72463399708931,GRAUER  WEIL INDIA LTD
100.0,1.8,505711.0,2021-05-12,4076.0,1.85,1.71,12.0,4076.0,1.85,-0.050000000000000044,0.14000000000000012,7208.0,1620757800.0,1.7684003925417076,GAJRA BEVEL GEARS LTD
74.58,75.5,505712.0,2021-05-12,443.0,77.0,74.6,16.0,594.0,75.0,0.5,2.4000000000000057,44886.0,1620757800.0,75.56565656565657,HIM TEKNOFORGE LTD
59.71,106.6,505714.0,2021-05-12,15946.0,108.55,106.3,472.0,26704.0,108.3,-1.7000000000000028,2.25,2864591.0,1620757800.0,107.27198172558418,GABRIEL INDIA LTD
90.83,121.95,505720.0,2021-05-12,5825.0,124.0,121.0,232.0,6413.0,123.0,-1.0499999999999972,3.0,784509.0,1620757800.0,122.33104631217839,HERCULES HOISTS LTD
100.0,175.7,505725.0,2021-05-12,251.0,177.45,165.0,10.0,251.0,177.45,-1.75,12.449999999999989,42801.0,1620757800.0,170.5219123505976,HINDUSTAN EVEREST TOOLS LTD
35.31,920.75,505726.0,2021-05-12,1420.0,948.2,914.75,321.0,4022.0,942.0,-21.25,33.450000000000045,3730290.0,1620757800.0,927.4714072600697,IFB INDUSTRIES LTD
80.09,40.9,505729.0,2021-05-12,34859.0,41.8,40.0,274.0,43525.0,41.8,-0.8999999999999986,1.7999999999999972,1783116.0,1620757800.0,40.967627800114876,SINGER INDIA LTD
87.45,184.15,505737.0,2021-05-12,1226.0,191.0,181.4,25.0,1402.0,189.8,-5.650000000000006,9.599999999999994,260846.0,1620757800.0,186.0527817403709,INTERNATIONAL COMBUSTION INDIA LTD
61.67,288.8,505744.0,2021-05-12,10895.0,295.65,288.0,666.0,17666.0,293.95,-5.149999999999977,7.649999999999977,5137923.0,1620757800.0,290.836805162459,FEDERALMOGUL GOETZE INDIA LTD
69.23,926.35,505750.0,2021-05-12,2254.0,950.0,870.0,303.0,3256.0,946.0,-19.649999999999977,80.0,2966906.0,1620757800.0,911.2119164619164,JOSTS ENGINEERING COLTD
69.68,4948.35,505790.0,2021-05-12,177.0,4976.35,4925.0,149.0,254.0,4965.6,-17.25,51.350000000000364,1256666.0,1620757800.0,4947.503937007874,SCHAEFFLER INDIA LTD
73.28,563.5,505800.0,2021-05-12,576.0,580.0,562.0,181.0,786.0,579.0,-15.5,18.0,445297.0,1620757800.0,566.5356234096693,RANE HOLDINGS LTD
59.52,196.0,505827.0,2021-05-12,25.0,196.9,191.0,4.0,42.0,196.9,-0.9000000000000057,5.900000000000006,8194.0,1620757800.0,195.0952380952381,SNL BEARINGS LTD
100.0,8.85,505840.0,2021-05-12,9416.0,8.88,8.04,35.0,9416.0,8.46,0.3899999999999988,0.8400000000000016,77092.0,1620757800.0,8.18734069668649,JAIPAN INDUSTRIES LTD
